GeneID	logFC	logCPM	PValue	FDR
ENSMUSG00000038949	-0.4727905552430548	10.370604773647	0.0400988122099804	0.0616188348996887
ENSMUSG00000103928	-0.8829181994382971	6.244204608477583	0.040594541750406936	0.062304443199342516
ENSMUSG00000026116	-0.5254449776551815	10.642883593023136	0.04148449689010756	0.06359269828154293
ENSMUSG00000026414	1.241009023055725	4.844323999245099	0.04160183618429998	0.063694894133575
ENSMUSG00000026553	-0.37857302594918973	12.03357979665748	0.04274437218168556	0.06530445193056475
ENSMUSG00000048000	-0.4751018012771894	10.407982805029246	0.04275701188453045	0.06530445193056475
ENSMUSG00000025997	0.5880771290094231	7.724894452142723	0.04286166251750471	0.06538484197148473
ENSMUSG00000026205	2.5446422919571146	3.3019300725377816	0.0436939390027984	0.06657367433517283
ENSMUSG00000103945	-1.9630613107779618	3.557689386502963	0.04397847407622416	0.0668688401385872
ENSMUSG00000097993	-1.5334130984242011	4.561911962685655	0.043994057911385526	0.0668688401385872
ENSMUSG00000033813	-0.49704191626065547	8.39799183272024	0.044744186260674175	0.06792686247544377
ENSMUSG00000097833	2.5508944219815985	3.3031893161230657	0.04694431283993352	0.07118094238817423
ENSMUSG00000102526	-1.9746338136159642	3.827968384488637	0.047259207120821115	0.07157207632635197
ENSMUSG00000037375	-1.0378093702184539	4.95453164401309	0.047426765664206776	0.07173940365813226
ENSMUSG00000102964	-1.6623232714455225	4.230100651183786	0.047986110287548296	0.07249824595125987
ENSMUSG00000101523	0.6199117911548188	6.746493455376195	0.048374408706469085	0.072996667072674
ENSMUSG00000103763	-2.450889722784899	3.4018029047295	0.04847479930289626	0.072996667072674
ENSMUSG00000033671	-0.4112130631758252	10.59131071449189	0.04849022832592108	0.072996667072674
ENSMUSG00000037470	0.4148720653910514	10.747700002487873	0.05061692555672582	0.0761070280201009
ENSMUSG00000034343	0.41756886381204467	9.737249024309865	0.050887552859732434	0.0764225256208885
ENSMUSG00000033964	-0.43915383087323173	9.232776635341118	0.05141471617160939	0.07712207425741409
ENSMUSG00000067006	2.9762636535310194	3.983122291689642	0.05242270442536618	0.07854033309020893
ENSMUSG00000033952	-1.950252243914202	3.8182761919038053	0.052714044545448285	0.07885896381224614
ENSMUSG00000104145	-2.307017708123805	3.3448816727437576	0.05277572355802972	0.07885896381224614
ENSMUSG00000097316	-0.8963010965279508	5.8191479868333005	0.05282358594265016	0.07885896381224614
ENSMUSG00000104253	-1.4764779684096139	4.273358083773096	0.052929904944702136	0.07892395078943129
ENSMUSG00000103591	-2.453504714833897	3.3960540587594914	0.05429356911532337	0.08086139381275056
ENSMUSG00000103174	-2.4583574152914354	3.397154423490161	0.05630406766062312	0.08375646514722279
ENSMUSG00000025969	-0.7325701878995352	8.488513065578868	0.0565114217924807	0.08396555223776388
ENSMUSG00000067780	1.119890177839514	4.948209785984912	0.0576748037452003	0.08559294959588758
ENSMUSG00000109599	2.5539320322605428	3.297723432842487	0.05801965159775356	0.0860031863895946
ENSMUSG00000038235	0.765769569575708	7.536960305417791	0.05918374528269403	0.08762540379310531
ENSMUSG00000040843	-0.4618273032455917	9.058409091593782	0.06012614892488786	0.08890540430998327
ENSMUSG00000001143	-0.4407547996872544	9.230551822470929	0.06018973672855669	0.08890540430998327
ENSMUSG00000097845	1.8482432892156457	3.7677935005558036	0.060744710768330074	0.08952271757532672
ENSMUSG00000025979	0.3763942937759706	10.035510604954277	0.06075010190274757	0.08952271757532672
ENSMUSG00000026491	-0.4336716972542238	10.285481866903005	0.06194516404178255	0.09117689836126541
ENSMUSG00000046101	-2.4335453006787486	3.3965455180232347	0.06214925431835396	0.09137030722593091
ENSMUSG00000097608	3.5882172139209443	3.102438462956783	0.06259537944231654	0.09149115344068824
ENSMUSG00000033774	-3.5821947722111176	3.1594691444812653	0.06259537944231654	0.09149115344068824
ENSMUSG00000103238	-3.3431368927986287	3.095551474537452	0.06259537944231654	0.09149115344068824
ENSMUSG00000100394	-3.3431368927986287	3.095551474537452	0.06259537944231654	0.09149115344068824
ENSMUSG00000103563	-3.343098591478905	3.0944492648399495	0.06259537944231654	0.09149115344068824
ENSMUSG00000026360	-0.6444405727250349	8.149390396256079	0.06372384817051209	0.09296618867135782
ENSMUSG00000040918	-0.5281019103207685	8.509993001512465	0.06375246987646017	0.09296618867135782
ENSMUSG00000102416	2.5743974164013785	3.3039667364024896	0.06402307303704907	0.09325261043750949
ENSMUSG00000026315	1.0095025279908165	5.580865945131658	0.06495580388174116	0.09450167300850537
ENSMUSG00000039246	-0.7432627705907944	6.386854449110525	0.06524916195832603	0.0948187243718102
ENSMUSG00000025963	-1.5917476479174728	3.650433727114268	0.06594783770149948	0.09572336257596402
ENSMUSG00000026447	-0.4186663899316751	9.207041552739328	0.06692705544125288	0.09703265131448081
ENSMUSG00000026004	0.44194405641562756	8.44367743145661	0.06884884672244028	0.09970391743099934
ENSMUSG00000037568	-1.4007411153480036	5.986687529021817	0.0697754370814679	0.1009294872398218
ENSMUSG00000026021	-0.39517174936803745	9.17626254369034	0.07058161128082398	0.10197825905746637
ENSMUSG00000048874	-0.4317591536145603	10.708344274772516	0.0722931010050051	0.10433114576726914
ENSMUSG00000015962	-2.2876465723531414	3.341050643138847	0.072777351086002	0.10490955311365197
ENSMUSG00000026147	2.0570700350809807	4.803691823672678	0.07300826385736571	0.10512186445442004
ENSMUSG00000102801	-2.289562292243865	3.3434977842288824	0.07338310516606812	0.10554069015302933
ENSMUSG00000041498	-1.9552311385562429	3.5474209213957186	0.07416240253279503	0.10653958855282669
ENSMUSG00000097045	-1.9554276500719396	3.547465359067859	0.07435494275166875	0.1066942500443466
ENSMUSG00000097628	2.0080420596406747	3.419936705660342	0.07471167590801236	0.1070838957997395
ENSMUSG00000102840	-2.2832291431871603	3.3491484157114066	0.07640670043696107	0.10938863604699325
ENSMUSG00000102559	-1.2925625592833538	4.39456099235251	0.07734942089413893	0.11061231179059458
ENSMUSG00000010311	-1.6993119365502483	3.907955676728566	0.07754928635485499	0.11077210562278718
ENSMUSG00000037860	-1.3828272365368859	4.345406330161362	0.07827039212254985	0.11167523597961994
ENSMUSG00000103693	-1.8296456472952658	3.5073457432777504	0.07916789053449984	0.1128001653907868
ENSMUSG00000083355	2.5347590858637714	3.2954587974875533	0.07923830233895365	0.1128001653907868
ENSMUSG00000049353	-2.420382649677179	3.399836175982908	0.08347714124020834	0.11869079331656224
ENSMUSG00000103821	-1.3901486909451353	4.09560200156183	0.08360536192615911	0.11869079331656224
ENSMUSG00000048174	-0.7588539532396456	5.908534696688166	0.08368383908004103	0.11869079331656224
ENSMUSG00000103804	-1.9253796001930552	4.065906952739293	0.08375396473491703	0.11869079331656224
ENSMUSG00000099906	1.5062101014749476	5.039159063202128	0.08606209058748594	0.12182437823025882
ENSMUSG00000026167	-1.775995288697756	3.9461355073406685	0.086246227094453	0.12194770242713995
ENSMUSG00000001305	0.5595371383931382	7.1689363154070636	0.08667100763026989	0.12241062538342613
ENSMUSG00000099375	1.5378275341367487	3.4661587561696527	0.08682084757902424	0.12248463008623284
ENSMUSG00000004872	-0.5870435359129955	6.464111031029275	0.0884335777143525	0.1246199632140595
ENSMUSG00000070031	-0.8581328495157142	5.013273615757533	0.08898709439344026	0.12525954944295006
ENSMUSG00000096964	-1.4813465580142535	3.984474014561172	0.08909459789446597	0.12527059234154778
ENSMUSG00000026504	-0.4531799395727982	7.964751611769868	0.090263408701203	0.12677218406414767
ENSMUSG00000056708	0.5198341976040355	8.283861219999617	0.09119503291304741	0.1279376745219873
ENSMUSG00000038866	-0.3619718432854053	9.352358311796236	0.0924498614264556	0.12955348474142106
ENSMUSG00000016918	-0.5910011078742088	8.709682574955824	0.09311817489946742	0.13034470584480015
ENSMUSG00000033227	-1.0806483411080468	4.999736933032195	0.09348693356608913	0.13071532312855844
ENSMUSG00000058715	0.6812157651633372	6.243198631399862	0.0967407000342161	0.1351145110477885
ENSMUSG00000082745	2.544162765332554	3.29549722724058	0.10012273380540856	0.13968288167968762
ENSMUSG00000070034	1.70051448886442	4.188163365184964	0.10050347295866026	0.13998104182956939
ENSMUSG00000038936	-0.35789368483601963	10.024331190949638	0.10055917324749496	0.13998104182956939
ENSMUSG00000026117	-1.0172614230297778	4.4396027992888385	0.10401106598831182	0.14462600657888047
ENSMUSG00000101840	-1.8485488712757656	3.728765690242584	0.10484462814198353	0.14562397522041248
ENSMUSG00000052748	-0.463701322336229	8.10724520102648	0.10722408980621646	0.14876454843975068
ENSMUSG00000056050	0.2974446138289004	10.888985969837385	0.10861422154475908	0.15052709645177748
ENSMUSG00000025956	0.4660807509839679	7.712342262056772	0.11021959989255238	0.15258374126094532
ENSMUSG00000026632	-0.4657598987889605	7.362658890891722	0.11105847241642591	0.1535759074009322
ENSMUSG00000041763	0.3339862631140312	10.489698278928213	0.11208736314662451	0.15482836865418353
ENSMUSG00000026496	0.3181539255283626	10.42474652125056	0.11422211758805981	0.15760395368626914
ENSMUSG00000090145	2.531957149190746	3.2966174063306077	0.11479734004691394	0.15822396539360836
ENSMUSG00000026173	0.6095720065905954	9.34106021592855	0.11645783418081755	0.16033679908574772
ENSMUSG00000026295	-1.9030864571876867	3.767313587938741	0.11770073412211829	0.1618707032729789
ENSMUSG00000082431	-1.6868258795580335	3.4548216655799395	0.11876614233300418	0.16315742176238937
ENSMUSG00000097819	1.2191391211664664	4.600654528111031	0.12228171243326084	0.16780361629760795
ENSMUSG00000026035	-0.48402053341040113	7.213787915563008	0.12388360271866274	0.1698164543264548
ENSMUSG00000103497	-3.0562767520270895	3.024737270015732	0.12511443787739762	0.17069058079719332
ENSMUSG00000026254	0.317252232914517	10.170197092111966	0.12515468486549808	0.17069058079719332
ENSMUSG00000102162	-2.1069424038737465	3.285204044939042	0.1252002509904632	0.17069058079719332
ENSMUSG00000103569	-2.106633055934515	3.2853665022487837	0.1252002509904632	0.17069058079719332
ENSMUSG00000026601	-2.106633055934515	3.2853665022487837	0.1252002509904632	0.17069058079719332
ENSMUSG00000102976	-0.4176588494292326	7.540343216059029	0.12562247994670045	0.17108066878981848
ENSMUSG00000047330	0.7915401363253911	5.030032742137882	0.12660134418091737	0.17222715328507915
ENSMUSG00000102254	-2.1056886600530915	3.2899078895928624	0.1267526408923443	0.17224656173154249
ENSMUSG00000102649	-1.6953753610115885	3.459334839347225	0.12711419122770343	0.17255133733609418
ENSMUSG00000026005	-0.4075632685074471	7.7985554566248565	0.1277173598161663	0.1731830866115653
ENSMUSG00000026519	-0.3963708948775258	9.732756236809385	0.13031673193004822	0.17640600346835145
ENSMUSG00000032719	1.9744730460888757	3.5954264713217827	0.13037484265878957	0.17640600346835145
ENSMUSG00000103085	-2.10202023642727	3.2887853433919823	0.13090114014264778	0.17683549808558308
ENSMUSG00000026141	-0.8358700243710239	5.76890527922368	0.1309736266648193	0.17683549808558308
ENSMUSG00000040848	0.37563341413865897	9.025908833255542	0.1326083046966044	0.1788504710339396
ENSMUSG00000033557	-0.31289158888498775	10.407275790371529	0.13351115471871794	0.17987515700045922
ENSMUSG00000026694	0.3756937025525649	8.286248097080325	0.13369501998520775	0.17993002154326138
ENSMUSG00000103076	-1.2938875469506932	4.012902376541455	0.13510052995345045	0.18162712957378313
ENSMUSG00000097325	1.2952793172642918	4.201987162499839	0.13581222923677513	0.18238885913528455
ENSMUSG00000003721	0.294698458038317	10.036805280077335	0.13911012084295776	0.18661837982881316
ENSMUSG00000026064	-1.240624801499508	4.441008186175359	0.1393407958532872	0.18672855051981027
ENSMUSG00000026276	-0.7294483584167614	5.473437447579241	0.1395933740024281	0.18686780737066253
ENSMUSG00000104011	1.18997390213657	4.119889611535366	0.14002895747940713	0.18725148888469656
ENSMUSG00000073633	-0.784341394601695	5.2563707645011535	0.14170276217266836	0.18928838687677377
ENSMUSG00000033849	-1.0590659164153478	8.514641723086806	0.14277479673148658	0.1905179612436079
ENSMUSG00000026028	-0.28380284610539547	11.57865633578624	0.14592142833445876	0.19451032387742806
ENSMUSG00000084021	-2.099559596013752	3.2871344838294445	0.1473360318828586	0.19618791533554372
ENSMUSG00000026605	-1.227805722176657	3.8734200682251823	0.15127527794357307	0.2012201316138321
ENSMUSG00000034353	-0.3378269056573957	8.795701239676886	0.15515832873517532	0.20616703934473085
ENSMUSG00000100481	2.1206786308375625	3.17819718668424	0.15738146123832492	0.20890020778941332
ENSMUSG00000025920	-0.3147852877011956	10.863457539275295	0.15764460067594377	0.20902875849120392
ENSMUSG00000055980	0.36117475862589993	9.257578467163	0.15895365553086674	0.21054240780010483
ENSMUSG00000039997	0.7220153518645851	6.506603835973671	0.16155823121512694	0.21376704909201533
ENSMUSG00000014226	0.3262298141951543	10.067865252854872	0.16234594384811865	0.21458343997590446
ENSMUSG00000013973	0.3583006357274831	7.687430589693606	0.1639485368871553	0.21647406603692668
ENSMUSG00000067017	-0.9619567572423874	5.303779449527382	0.1655281589367695	0.21833042579592787
ENSMUSG00000097899	-1.346657057540199	3.5575038345250447	0.16736284748059513	0.2205189719948722
ENSMUSG00000007097	0.32261992832248115	15.030403997219732	0.16869461899032748	0.2220409801788918
ENSMUSG00000026649	-0.7668830332562244	4.890438380817058	0.17051463757242158	0.22420177764490995
ENSMUSG00000026473	0.24390209071213956	14.840793230502285	0.17315544758945578	0.2274361521629529
ENSMUSG00000100658	1.5456440379881558	3.472794790545808	0.17392708354689584	0.2282112150505721
ENSMUSG00000036206	-0.655002883236479	7.806911649714751	0.17620206355542845	0.2309551552546127
ENSMUSG00000102059	-1.2314443550773555	4.689643275364097	0.17874087771198902	0.23403883675413562
ENSMUSG00000062169	0.30424748332691626	9.491577891812154	0.18027681300047937	0.2358043225198778
ENSMUSG00000008136	-0.9341456649928567	5.481647145601305	0.18102509414946902	0.23653694734499228
ENSMUSG00000026037	-0.3108426541820131	8.722001161783263	0.18281924437354022	0.23863321929131887
ENSMUSG00000102211	1.8181611834192255	3.351813672607267	0.18458395039666972	0.24068674859814715
ENSMUSG00000089782	1.2636684211476554	3.803467290232326	0.1863569873141898	0.24274687363102235
ENSMUSG00000103492	-1.5271252849705539	3.400967206840852	0.189639066341558	0.2467663627239528
ENSMUSG00000085311	-1.5312341365319078	3.395677409296802	0.19424237715058287	0.2524950031833326
ENSMUSG00000104496	-1.7712734627985298	3.4538449364090487	0.19455935659141835	0.2526457760696414
ENSMUSG00000026271	-1.1659351439129775	4.139943543694669	0.1948975407073452	0.25282374475658714
ENSMUSG00000022995	-0.5750707803041211	11.779378342030368	0.19832218925091372	0.25700102256535934
ENSMUSG00000079283	0.460632199091805	6.06591119456934	0.20310891074420334	0.26293295654527665
ENSMUSG00000047180	0.9466794217926541	4.365226268007243	0.2117631462557255	0.27385419222576846
ENSMUSG00000089829	1.8121306508411692	3.3509997069381696	0.21400089106834566	0.27646363830720505
ENSMUSG00000054135	-0.7352272282672043	4.902864814643729	0.2180772663945126	0.28144057890955065
ENSMUSG00000104316	-1.6626173239902895	3.158471535074683	0.21896452192418409	0.2822957990345635
ENSMUSG00000100033	-1.6639452484442545	3.162413843069714	0.22014484691927516	0.2835267137064845
ENSMUSG00000103630	-1.6632509324214766	3.1588516244412466	0.22044277419425068	0.28361982309331946
ENSMUSG00000097564	-1.6643374067097434	3.161035486724999	0.22107718936493587	0.28414522191382857
ENSMUSG00000102571	-1.6614923446850747	3.1629003388338086	0.221610693370787	0.28453998117168466
ENSMUSG00000087213	-1.6624770932217316	3.1650881510750213	0.2226953874002029	0.2855152308667186
ENSMUSG00000070643	0.35658715252008116	8.009073790070978	0.22282453578381142	0.2855152308667186
ENSMUSG00000097416	-1.6592242897661726	3.1649878363754707	0.22325337231347814	0.2857734103849715
ENSMUSG00000044055	-1.36938153348706	3.3471834460898084	0.22354849409797925	0.2858600784142013
ENSMUSG00000103922	2.0915314772223246	3.1711036929175616	0.22416950602908184	0.28636287507983316
ENSMUSG00000099997	1.805058669553829	3.1082143674332015	0.22445043062178588	0.2864306510574466
ENSMUSG00000104212	-1.9015755531221188	3.219520690174364	0.22513828151963525	0.28701705869186767
ENSMUSG00000089791	-1.9007447001542586	3.2243388487626383	0.22714432916361432	0.28928107574332645
ENSMUSG00000010453	-0.2701716459520166	10.731787853348367	0.2283747154630801	0.29055366127236
ENSMUSG00000037351	-0.21449535032579783	11.890360956387244	0.23269551793878163	0.29575153291107026
ENSMUSG00000026427	-0.26963680869087026	9.064881251001431	0.2371210293205181	0.30107185237968814
ENSMUSG00000052726	-0.7397060368089855	5.339944953120391	0.24093248023763475	0.30560255061423497
ENSMUSG00000026469	-0.22705385222538674	10.97451777816081	0.24237371658242107	0.3071207275646202
ENSMUSG00000005674	-0.28143680027998197	8.025983997859596	0.24463584469156824	0.30967498164884316
ENSMUSG00000084106	1.3544091072211615	3.4160357870865012	0.24545494710447072	0.3102318277691962
ENSMUSG00000117310	0.8110797264475954	4.30352098435596	0.24556934656352444	0.3102318277691962
ENSMUSG00000026014	-0.2562108893381557	9.881994503575031	0.24679745107523962	0.3111768191739352
ENSMUSG00000026578	-0.266192224162304	8.147869562528308	0.2468124810790878	0.3111768191739352
ENSMUSG00000026698	0.2978840848011369	8.315832247019053	0.24743778008851558	0.3114324597798044
ENSMUSG00000082935	0.7365916516463176	4.769529768614029	0.24758960319634835	0.3114324597798044
ENSMUSG00000102929	-0.7832534320691334	4.335606280637593	0.24775852011122068	0.3114324597798044
ENSMUSG00000103973	-0.9484388637009754	4.119589595176263	0.24811156861930286	0.31156467707738633
ENSMUSG00000042684	0.627605800553676	5.5913268832349425	0.25562978867363595	0.3206852738151301
ENSMUSG00000006304	-0.2270103453712276	10.460501440541773	0.25795051920728795	0.32327398070145663
ENSMUSG00000026126	0.7982091916998347	5.24555437832891	0.2603223734450081	0.32592153727129
ENSMUSG00000026675	0.30033622999680876	8.567748366796737	0.2652200934875364	0.33172304230232164
ENSMUSG00000103364	0.7836986585203228	4.665042831779076	0.26955584589018966	0.3368108332842628
ENSMUSG00000026548	-0.9700057997906181	4.265790945731219	0.2724833110283381	0.3397994822786934
ENSMUSG00000037499	0.26604077524598707	9.019159982841773	0.27248836765069445	0.3397994822786934
ENSMUSG00000003135	0.23599090428264513	9.095478247190087	0.2737737338705575	0.34084498152592524
ENSMUSG00000006005	0.20436343218427436	11.5826564584596	0.27386907823483253	0.34084498152592524
ENSMUSG00000070871	0.3618235405089044	7.089429995435533	0.2797668333484431	0.3478406622344144
ENSMUSG00000004880	0.26841002279609427	8.551081330524145	0.2825785188297773	0.35098932625398227
ENSMUSG00000030768	-0.3493263220335925	6.91960057813956	0.2859276289456607	0.3547986471714665
ENSMUSG00000026039	-1.0572290777128963	3.9496960214078665	0.2880548123937166	0.3570856993874771
ENSMUSG00000100594	0.8918092646937764	4.248888864664477	0.2909977049015249	0.36037843848395745
ENSMUSG00000049598	-1.0236363774290018	3.9133211469363585	0.29842913973067675	0.3692179415762408
ENSMUSG00000103013	-1.1539576137803338	3.286580141913725	0.3024466147927072	0.3738204471921661
ENSMUSG00000026049	-0.41635581822642964	5.71037097745366	0.3054763873882187	0.3771943211660028
ENSMUSG00000089844	-0.9345560082017288	4.0176429358181815	0.30949478791075863	0.38178110736390936
ENSMUSG00000026630	-1.0677654483303096	3.793580145068734	0.3109886838369619	0.3832478191990795
ENSMUSG00000026197	-0.2707142733507418	7.5718595377352385	0.3135906601234157	0.3860758665770162
ENSMUSG00000026435	0.4774040245146674	6.390718931498749	0.31422348916830606	0.3864764441140516
ENSMUSG00000103403	-1.3488451812577027	3.3385865133898216	0.31728303626824134	0.3897890555182343
ENSMUSG00000039783	-0.915404803550893	4.026633777750296	0.31753698715248363	0.3897890555182343
ENSMUSG00000026288	-0.32568013750060437	7.016977477696974	0.31939420664513524	0.39168635878335123
ENSMUSG00000102145	-1.350208186106191	3.5663396009610286	0.31984207216242405	0.3918532989358353
ENSMUSG00000026131	0.17259101713145542	13.703000669079698	0.3265978955822789	0.3997405596367328
ENSMUSG00000041396	0.4261010080117345	5.797205336151881	0.33566872790159563	0.4104431818796748
ENSMUSG00000060743	0.2229995215621621	9.3223900399483135	0.33841944251753714	0.4134045084980993
ENSMUSG00000041809	-0.6949780517073233	4.5512787324858035	0.34107056775170463	0.4162385472464978
ENSMUSG00000025934	0.889953539403855	5.833518762478656	0.34257387148079804	0.41766765902169073
ENSMUSG00000026303	0.768430303821671	6.804211893724524	0.34613000373367087	0.42159439408258165
ENSMUSG00000101795	0.6914507533276968	4.179668879231326	0.35757110038337925	0.43510829930484773
ENSMUSG00000100480	-1.5274476425118866	3.4065057718432867	0.36087939535537505	0.43855452353762636
ENSMUSG00000084416	1.137996124369561	3.3607368417886847	0.3611009800011482	0.43855452353762636
ENSMUSG00000040693	-1.0112474550501531	4.750515589333502	0.36306057995682717	0.44050883108661365
ENSMUSG00000100053	-0.9101713775695774	3.875386601330494	0.3634500483644637	0.44055613384197767
ENSMUSG00000026634	-0.2026623240378695	9.636837814380074	0.36484444674267713	0.44182029822306856
ENSMUSG00000054493	-1.0741750818911509	3.660972139658863	0.3672102916054448	0.44425730177867573
ENSMUSG00000036975	0.266405564535439	7.498932595988211	0.36773727664899697	0.44446707379595113
ENSMUSG00000042111	0.2461087133536894	7.850064686789569	0.37147014958140584	0.44854752932163994
ENSMUSG00000099342	0.7258093829953526	4.036731158557897	0.37245603874584154	0.4493063730360104
ENSMUSG00000100927	-0.9238556886010858	3.7452562316609335	0.3745487686246032	0.45103394049045625
ENSMUSG00000043760	-1.3759010687842612	3.094928723994754	0.37519067161774783	0.45103394049045625
ENSMUSG00000101482	-1.3758108015281054	3.092387801525651	0.37519067161774783	0.45103394049045625
ENSMUSG00000101299	-1.3752018489229192	3.0985191969098604	0.3756041044217655	0.45103394049045625
ENSMUSG00000102401	-1.3756917650823972	3.0986288628041927	0.37568220818894804	0.45103394049045625
ENSMUSG00000049439	-0.28673025951446224	7.4951195191597035	0.37931959978144636	0.4549663520279371
ENSMUSG00000038806	-0.2381610272869577	8.404658823254193	0.38557380228484744	0.46202694897240537
ENSMUSG00000087589	-0.5872588253921686	4.70732159986998	0.3866456137318236	0.4628700347246688
ENSMUSG00000006412	-0.19044161573488116	9.816054371706455	0.3881133699008476	0.46418506752175587
ENSMUSG00000025971	0.20721052033072312	8.311035724485649	0.3887173557984884	0.4644655097326044
ENSMUSG00000025962	0.1933686340096125	8.782526580747009	0.3893548597596222	0.46478543088114443
ENSMUSG00000038331	-0.6201792476739618	4.841272176361462	0.39076438915141376	0.4660254622042952
ENSMUSG00000026388	-0.6230617837957061	4.490256976402634	0.39163873634070334	0.4666254896495394
ENSMUSG00000064294	0.6137072145597394	5.649760695868077	0.3920486772100007	0.4666715788380406
ENSMUSG00000043019	-0.18642533020291072	10.226359075258316	0.39313720148079034	0.46696383670168673
ENSMUSG00000066800	0.44538117231616603	6.258830929873927	0.3932979444898671	0.46696383670168673
ENSMUSG00000025900	1.1917606500030644	3.362934833825429	0.39340867387994133	0.46696383670168673
ENSMUSG00000025935	-0.2848493134246986	9.014822426949276	0.3963988110294655	0.4696833210339727
ENSMUSG00000025950	0.28955392103670013	9.113232238334366	0.39644709913846066	0.4696833210339727
ENSMUSG00000090553	0.22465950172718674	8.069392734406042	0.39838043211471913	0.47152938151431445
ENSMUSG00000026175	-0.8530667113365151	3.9886175390888132	0.3989509050795385	0.47176038352302907
ENSMUSG00000045382	-0.5362371437722495	5.071231403850869	0.41184715565791147	0.48655251378007025
ENSMUSG00000026082	-0.20269303669898242	9.104389461222729	0.4122900712327707	0.486618422102904
ENSMUSG00000097573	-0.520810311125763	4.452909990927718	0.41817844136137605	0.4930900999576212
ENSMUSG00000006010	-0.20672280058023315	9.762945753779434	0.4185577857237724	0.4930900999576212
ENSMUSG00000026283	-0.26299415021118533	7.8653086780610195	0.4226652248845697	0.4974627225467267
ENSMUSG00000103467	-0.826813288752744	3.558970382734377	0.43396122826375516	0.5102799475468104
ENSMUSG00000090394	-0.3127008356171563	7.035037352033607	0.43579442054538564	0.5119566230145325
ENSMUSG00000100627	0.6534260384367636	3.915752861277109	0.44102283301783146	0.517615033710004
ENSMUSG00000103001	0.8735371841025487	3.569089337922419	0.4484431722103232	0.5258330853249779
ENSMUSG00000026309	-0.17172294147196712	9.498144291102077	0.45437255616666555	0.5322891920796818
ENSMUSG00000100635	-0.9086105662405483	3.2258447563707064	0.45520764294790095	0.5327709564110907
ENSMUSG00000104097	-1.1463291500186614	3.281686686553389	0.4575640098800861	0.5350306608551332
ENSMUSG00000090272	0.4359297454754495	5.7315519209165045	0.46035348291917405	0.5377921264213771
ENSMUSG00000104164	-0.69505129281262	4.024503347912066	0.4608166323612913	0.5378333397197244
ENSMUSG00000104165	-1.1420354312756678	3.2912403042986917	0.4617963062950926	0.5384767690286933
ENSMUSG00000026398	0.6800099928001071	3.71912418896627	0.4752541135017245	0.5536556262017309
ENSMUSG00000026228	0.7090370433947741	3.7225273099697245	0.47699121145159173	0.5549895015758055
ENSMUSG00000039224	1.3417251056298787	3.228102039921682	0.477282140973306	0.5549895015758055
ENSMUSG00000104379	-0.9163608715079912	3.6183031200051956	0.4798126603236085	0.5574163715589425
ENSMUSG00000053332	-0.17901533209492765	9.741684462620686	0.4811038928823356	0.5584003632069214
ENSMUSG00000038463	0.30317108062106984	6.207631961368928	0.4821637409871055	0.5591142273254536
ENSMUSG00000103723	-1.1636719788352545	3.519694471256709	0.48351040154991687	0.5599698551849697
ENSMUSG00000047067	0.157271503789814	8.66147091272753	0.4837925717827184	0.5599698551849697
ENSMUSG00000090124	0.5913862541796664	3.7125177996327103	0.48468903861164914	0.5604913721571692
ENSMUSG00000042641	-0.9176863232178609	3.550083392261385	0.488528367218238	0.5644119095526885
ENSMUSG00000026500	0.3626645523663474	5.211784879417151	0.49429812103385995	0.5704943356343567
ENSMUSG00000026213	-0.23902035659366194	8.888268434242292	0.4950245002753514	0.5704943356343567
ENSMUSG00000026065	0.785726255550929	4.275218947879771	0.4951545904352293	0.5704943356343567
ENSMUSG00000042349	-0.38518333783867204	5.4679209243933	0.504731273821554	0.5809956146462394
ENSMUSG00000104348	-0.4866981985627184	4.925145168482433	0.5084421809054875	0.5847317670614802
ENSMUSG00000018189	-0.14846169225505923	9.209228709835035	0.511480815377235	0.587688651672015
ENSMUSG00000038147	-0.4371375993783262	5.059922670174443	0.5176156674689498	0.5941944237520274
ENSMUSG00000102202	-0.8641606522940288	3.400824774667299	0.5209138934058187	0.5967281235494101
ENSMUSG00000067158	0.2655246751381165	6.159809483870846	0.5210465220172831	0.5967281235494101
ENSMUSG00000104077	-0.8587168980716078	3.3996922699757683	0.5212470005228736	0.5967281235494101
ENSMUSG00000037318	0.689739859274021	3.8064907520644633	0.5284835037029176	0.6043593723283643
ENSMUSG00000040323	0.5594205034466715	3.3598062407943323	0.5289637383862756	0.6043593723283643
ENSMUSG00000026203	0.12391273258395834	10.901024717671941	0.5293553452136269	0.6043593723283643
ENSMUSG00000005677	-0.49628960882545814	4.228541439240345	0.5340694828771643	0.6091881487990884
ENSMUSG00000056055	-0.6704399827116326	3.3466396277942323	0.5351382721063093	0.6098538604148964
ENSMUSG00000087968	-0.6804922681149358	3.347917057194414	0.5356851867619421	0.609924166449059
ENSMUSG00000025983	-1.3319901770148033	3.350706520562367	0.5372526862349237	0.611155318187601
ENSMUSG00000039395	0.19352618588150458	8.696953773684855	0.540333450095451	0.6141041110036002
ENSMUSG00000026361	-0.12317946847821644	10.024183858538203	0.5421283975045025	0.6155875299576872
ENSMUSG00000026154	0.19634579116873072	6.929961166172953	0.5582299370484657	0.6332987643230337
ENSMUSG00000079658	-0.11674785338757322	10.404896018445278	0.5589672560665557	0.6335634272999644
ENSMUSG00000018417	0.16590971767776508	8.520619622698378	0.5623987927504341	0.6363635722293999
